"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-08-26 03:02:24",1756177344934,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"mdzx7-1756177344775-83ffd1a631c7","vercel-favicon/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"File ""/var/task/sqlalchemy/engine/base.py"", line 1967, in _exec_single_context
    self.dialect.do_execute(","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J57A9EB0QSERXZXAEY4P6Z","",-1
"2025-08-26 03:02:24",1756177344934,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"mdzx7-1756177344775-83ffd1a631c7","vercel-favicon/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"File ""/var/task/sqlalchemy/engine/base.py"", line 2355, in _handle_dbapi_exception
    raise sqlalchemy_exception.with_traceback(exc_info[2]) from e","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J57A9EB0QSERXZXAEY4P6Z","",-1
"2025-08-26 03:02:24",1756177344934,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"mdzx7-1756177344775-83ffd1a631c7","vercel-favicon/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"File ""/var/task/sqlalchemy/engine/base.py"", line 1986, in _exec_single_context
    self._handle_dbapi_exception(","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J57A9EB0QSERXZXAEY4P6Z","",-1
"2025-08-26 03:02:24",1756177344934,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"mdzx7-1756177344775-83ffd1a631c7","vercel-favicon/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"File ""/var/task/sqlalchemy/engine/base.py"", line 1846, in _execute_context
    return self._exec_single_context(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J57A9EB0QSERXZXAEY4P6Z","",-1
"2025-08-26 03:02:24",1756177344934,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"mdzx7-1756177344775-83ffd1a631c7","vercel-favicon/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"File ""/var/task/sqlalchemy/engine/base.py"", line 1641, in _execute_clauseelement
    ret = self._execute_context(
          ^^^^^^^^^^^^^^^^^^^^^^","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J57A9EB0QSERXZXAEY4P6Z","",-1
"2025-08-26 03:02:24",1756177344934,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"mdzx7-1756177344775-83ffd1a631c7","vercel-favicon/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"File ""/var/task/sqlalchemy/sql/elements.py"", line 526, in _execute_on_connection
    return connection._execute_clauseelement(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J57A9EB0QSERXZXAEY4P6Z","",-1
"2025-08-26 03:02:24",1756177344934,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"mdzx7-1756177344775-83ffd1a631c7","vercel-favicon/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"File ""/var/task/sqlalchemy/engine/base.py"", line 1419, in execute
    return meth(
           ^^^^^","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J57A9EB0QSERXZXAEY4P6Z","",-1
"2025-08-26 03:02:24",1756177344934,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"mdzx7-1756177344775-83ffd1a631c7","vercel-favicon/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"File ""/var/task/data_manager.py"", line 389, in create_default_user_if_not_exists
    wake_user = conn.execute(
                ^^^^^^^^^^^^^","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J57A9EB0QSERXZXAEY4P6Z","",-1
"2025-08-26 03:02:24",1756177344934,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"mdzx7-1756177344775-83ffd1a631c7","vercel-favicon/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"File ""/var/task/api.py"", line 44, in ensure_db_initialized
    data_manager.create_default_user_if_not_exists()","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J57A9EB0QSERXZXAEY4P6Z","",-1
"2025-08-26 03:02:24",1756177344934,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"mdzx7-1756177344775-83ffd1a631c7","vercel-favicon/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"File ""/var/task/flask/app.py"", line 1291, in preprocess_request
    rv = self.ensure_sync(before_func)()
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J57A9EB0QSERXZXAEY4P6Z","",-1
"2025-08-26 03:02:24",1756177344934,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"mdzx7-1756177344775-83ffd1a631c7","vercel-favicon/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"File ""/var/task/flask/app.py"", line 915, in full_dispatch_request
    rv = self.preprocess_request()
         ^^^^^^^^^^^^^^^^^^^^^^^^^","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J57A9EB0QSERXZXAEY4P6Z","",-1
"2025-08-26 03:02:24",1756177344933,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"mdzx7-1756177344775-83ffd1a631c7","vercel-favicon/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"Traceback (most recent call last):","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J57A9EB0QSERXZXAEY4P6Z","",-1
"2025-08-26 03:02:24",1756177344933,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"mdzx7-1756177344775-83ffd1a631c7","vercel-favicon/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"The above exception was the direct cause of the following exception:","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J57A9EB0QSERXZXAEY4P6Z","",-1
"2025-08-26 03:02:24",1756177344933,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"mdzx7-1756177344775-83ffd1a631c7","vercel-favicon/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"psycopg2.errors.UndefinedTable: relation ""players"" does not exist
LINE 1: SELECT player_id, subscription_status FROM players WHERE ema...
                                                   ^","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J57A9EB0QSERXZXAEY4P6Z","",-1
"2025-08-26 03:02:24",1756177344933,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"mdzx7-1756177344775-83ffd1a631c7","vercel-favicon/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"File ""/var/task/sqlalchemy/engine/default.py"", line 951, in do_execute
    cursor.execute(statement, parameters)","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J57A9EB0QSERXZXAEY4P6Z","",-1
"2025-08-26 03:02:24",1756177344933,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"mdzx7-1756177344775-83ffd1a631c7","vercel-favicon/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"File ""/var/task/sqlalchemy/engine/base.py"", line 1967, in _exec_single_context
    self.dialect.do_execute(","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J57A9EB0QSERXZXAEY4P6Z","",-1
"2025-08-26 03:02:24",1756177344933,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"mdzx7-1756177344775-83ffd1a631c7","vercel-favicon/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"Traceback (most recent call last):","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J57A9EB0QSERXZXAEY4P6Z","",-1
"2025-08-26 03:02:24",1756177344814,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",500,"mdzx7-1756177344775-83ffd1a631c7","vercel-favicon/1.0","error","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",110,"iad1",179,2048,"","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J57A9EB0QSERXZXAEY4P6Z","IBau8BEMjlHx",1
"2025-08-26 03:02:23",1756177343807,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"7rqkj-1756177343377-8f25b7203e71","vercel-screenshot/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"127.0.0.1 - - [26/Aug/2025 03:02:23] ""GET /favicon.ico HTTP/1.1"" 500 -","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J5793WTVXYWHSF2RCBRQA5","",-1
"2025-08-26 03:02:23",1756177343807,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"7rqkj-1756177343377-8f25b7203e71","vercel-screenshot/1.0","error","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"ERROR:api:An unexpected server error occurred: (psycopg2.errors.UndefinedTable) relation ""players"" does not exist
LINE 1: SELECT player_id, subscription_status FROM players WHERE ema...
                                                   ^

[SQL: SELECT player_id, subscription_status FROM players WHERE email = %(email)s]
[parameters: {'email': 'wake@bubblewake.com'}]
(Background on this error at: https://sqlalche.me/e/20/f405)","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J5793WTVXYWHSF2RCBRQA5","",-1
"2025-08-26 03:02:23",1756177343807,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"7rqkj-1756177343377-8f25b7203e71","vercel-screenshot/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"sqlalchemy.exc.ProgrammingError: (psycopg2.errors.UndefinedTable) relation ""players"" does not exist
LINE 1: SELECT player_id, subscription_status FROM players WHERE ema...
                                                   ^

[SQL: SELECT player_id, subscription_status FROM players WHERE email = %(email)s]
[parameters: {'email': 'wake@bubblewake.com'}]
(Background on this error at: https://sqlalche.me/e/20/f405)","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J5793WTVXYWHSF2RCBRQA5","",-1
"2025-08-26 03:02:23",1756177343807,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"7rqkj-1756177343377-8f25b7203e71","vercel-screenshot/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"File ""/var/task/sqlalchemy/engine/default.py"", line 951, in do_execute
    cursor.execute(statement, parameters)","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J5793WTVXYWHSF2RCBRQA5","",-1
"2025-08-26 03:02:23",1756177343807,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"7rqkj-1756177343377-8f25b7203e71","vercel-screenshot/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"File ""/var/task/sqlalchemy/engine/base.py"", line 1967, in _exec_single_context
    self.dialect.do_execute(","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J5793WTVXYWHSF2RCBRQA5","",-1
"2025-08-26 03:02:23",1756177343807,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"7rqkj-1756177343377-8f25b7203e71","vercel-screenshot/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"File ""/var/task/sqlalchemy/engine/base.py"", line 2355, in _handle_dbapi_exception
    raise sqlalchemy_exception.with_traceback(exc_info[2]) from e","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J5793WTVXYWHSF2RCBRQA5","",-1
"2025-08-26 03:02:23",1756177343807,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"7rqkj-1756177343377-8f25b7203e71","vercel-screenshot/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"File ""/var/task/sqlalchemy/engine/base.py"", line 1986, in _exec_single_context
    self._handle_dbapi_exception(","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J5793WTVXYWHSF2RCBRQA5","",-1
"2025-08-26 03:02:23",1756177343807,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"7rqkj-1756177343377-8f25b7203e71","vercel-screenshot/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"File ""/var/task/sqlalchemy/engine/base.py"", line 1846, in _execute_context
    return self._exec_single_context(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J5793WTVXYWHSF2RCBRQA5","",-1
"2025-08-26 03:02:23",1756177343807,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"7rqkj-1756177343377-8f25b7203e71","vercel-screenshot/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"File ""/var/task/sqlalchemy/engine/base.py"", line 1641, in _execute_clauseelement
    ret = self._execute_context(
          ^^^^^^^^^^^^^^^^^^^^^^","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J5793WTVXYWHSF2RCBRQA5","",-1
"2025-08-26 03:02:23",1756177343807,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"7rqkj-1756177343377-8f25b7203e71","vercel-screenshot/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"File ""/var/task/sqlalchemy/sql/elements.py"", line 526, in _execute_on_connection
    return connection._execute_clauseelement(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J5793WTVXYWHSF2RCBRQA5","",-1
"2025-08-26 03:02:23",1756177343807,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"7rqkj-1756177343377-8f25b7203e71","vercel-screenshot/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"File ""/var/task/sqlalchemy/engine/base.py"", line 1419, in execute
    return meth(
           ^^^^^","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J5793WTVXYWHSF2RCBRQA5","",-1
"2025-08-26 03:02:23",1756177343807,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"7rqkj-1756177343377-8f25b7203e71","vercel-screenshot/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"File ""/var/task/data_manager.py"", line 389, in create_default_user_if_not_exists
    wake_user = conn.execute(
                ^^^^^^^^^^^^^","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J5793WTVXYWHSF2RCBRQA5","",-1
"2025-08-26 03:02:23",1756177343807,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"7rqkj-1756177343377-8f25b7203e71","vercel-screenshot/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"File ""/var/task/api.py"", line 44, in ensure_db_initialized
    data_manager.create_default_user_if_not_exists()","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J5793WTVXYWHSF2RCBRQA5","",-1
"2025-08-26 03:02:23",1756177343807,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"7rqkj-1756177343377-8f25b7203e71","vercel-screenshot/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"File ""/var/task/flask/app.py"", line 1291, in preprocess_request
    rv = self.ensure_sync(before_func)()
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J5793WTVXYWHSF2RCBRQA5","",-1
"2025-08-26 03:02:23",1756177343807,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"7rqkj-1756177343377-8f25b7203e71","vercel-screenshot/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"File ""/var/task/flask/app.py"", line 915, in full_dispatch_request
    rv = self.preprocess_request()
         ^^^^^^^^^^^^^^^^^^^^^^^^^","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J5793WTVXYWHSF2RCBRQA5","",-1
"2025-08-26 03:02:23",1756177343806,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"7rqkj-1756177343377-8f25b7203e71","vercel-screenshot/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"Traceback (most recent call last):","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J5793WTVXYWHSF2RCBRQA5","",-1
"2025-08-26 03:02:23",1756177343806,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"7rqkj-1756177343377-8f25b7203e71","vercel-screenshot/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"The above exception was the direct cause of the following exception:","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J5793WTVXYWHSF2RCBRQA5","",-1
"2025-08-26 03:02:23",1756177343806,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"7rqkj-1756177343377-8f25b7203e71","vercel-screenshot/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"psycopg2.errors.UndefinedTable: relation ""players"" does not exist
LINE 1: SELECT player_id, subscription_status FROM players WHERE ema...
                                                   ^","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J5793WTVXYWHSF2RCBRQA5","",-1
"2025-08-26 03:02:23",1756177343806,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"7rqkj-1756177343377-8f25b7203e71","vercel-screenshot/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"File ""/var/task/sqlalchemy/engine/default.py"", line 951, in do_execute
    cursor.execute(statement, parameters)","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J5793WTVXYWHSF2RCBRQA5","",-1
"2025-08-26 03:02:23",1756177343806,"proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app/favicon.ico","GET","",-1,"7rqkj-1756177343377-8f25b7203e71","vercel-screenshot/1.0","info","production","main","","lambda","/api.py","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","proofofputt-backend-nke5thbcy-nicholas-kirwans-projects.vercel.app","dpl_3yicyDW9BgwcvchkyNU9HceXTVYE",-1,"iad1",-1,-1,"File ""/var/task/sqlalchemy/engine/base.py"", line 1967, in _exec_single_context
    self.dialect.do_execute(","prj_vzDqzUy8vbtGgTYmqMKjOWC9LLFD","","","01K3J5793WTVXYWHSF2RCBRQA5","",-1
